,ids,names,rating,review_count,price,transactions,is_closed,type_food,type_food_alias,latitude,longitude,country,state,city,zip_code,transactions_
3060,Mi72K5ZUWKDw6YXmRZNpSg,Rock and Reilly's USC Village,4.0,173,$$,"['delivery', 'pickup', 'restaurant_reservation']",False,"Sports Bars, Gastropubs, Irish Pub","sportsbars, gastropubs, irish_pubs",34.0247522500497,-118.28428332887,US,CA,Los Angeles,90007,"['delivery', 'pickup', 'restaurant_reservation']"
3061,lAXHm8N10LkmHXb4GwLhAg,Fred's Burger,4.0,84,$,['delivery'],False,Burgers,burgers,33.9863128662109,-118.291168212891,US,CA,Los Angeles,90044,['delivery']
3062,2-uo042ZMl5Sy6h43biY-Q,Mel's Bakery & Cafe,4.0,41,$,[],False,"American (New), Southern, Breakfast & Brunch","newamerican, southern, breakfast_brunch",34.0002365112305,-118.315864562988,US,CA,Los Angeles,90062,
3063,EoEfWLkzCZURcPgyFAqbJA,Don Lencho Restaurant,4.0,82,$,['delivery'],False,Salvadoran,salvadoran,33.9836,-118.30055,US,CA,Los Angeles,90044,['delivery']
3064,7xddvmbXzsoWBEtbO_l3ZA,Santa Rosa Restaurant,4.0,10,,[],False,Salvadoran,salvadoran,34.0049802212566,-118.292229361832,US,CA,Los Angeles,90037,
3065,__sH8x4w9v2sCbZlhpjjQg,Clemen's Restaurant,4.0,13,$,[],False,Salvadoran,salvadoran,34.02345,-118.30917,US,CA,Los Angeles,90018,
3066,Wbysqh4S6OlrTy8oRuitpw,Milpa Grille,5.0,134,$,['delivery'],False,Latin American,latin,34.0454289,-118.2043142,US,CA,Los Angeles,90033,['delivery']
3067,i0RMTJR8xRD72hlc8VXrKQ,Brooklyn Ave Pizza Co,4.5,22,,[],False,Pizza,pizza,34.04506671782755,-118.203886460338,US,CA,Los Angeles,90033,
3068,RNTg--781rAoWmzF-jG2gw,Barrio,5.0,36,,"['pickup', 'delivery']",False,"Italian, Pasta Shops, Breakfast & Brunch","italian, pastashops, breakfast_brunch",34.055878,-118.1783952,US,CA,Los Angeles,90063,"['pickup', 'delivery']"
3069,lwFcqQP54FAedh24ww5d8Q,Los Cinco Puntos,4.5,607,$,['delivery'],False,"Delis, Meat Shops, Mexican","delis, meats, mexican",34.03995,-118.19281,US,CA,Los Angeles,90063,['delivery']
3070,mlcxRWiih-X9cXcyl2FDJw,Dear Mama,5.0,13,,[],False,"Vegan, Food Stands","vegan, foodstands",34.0440239,-118.1854042,US,CA,Los Angeles,90063,
3071,WGs6gf1ULVPkr-0AsRVsRA,La Azteca Tortilleria,4.5,1318,$,['delivery'],False,Mexican,mexican,34.04031,-118.16796,US,CA,Los Angeles,90022,['delivery']
3072,fzULihwri3DNSkbf3gOQSQ,Sofreh,4.5,213,,"['pickup', 'delivery']",False,"Mediterranean, Persian/Iranian, Middle Eastern","mediterranean, persian, mideastern",34.033544,-118.163618,US,CA,Los Angeles,90022,"['pickup', 'delivery']"
3073,cNLxsEo_CsVqBHO_P7WkQg,Barrio Burgers,4.5,13,,[],False,Burgers,burgers,34.03264,-118.21127,US,CA,Los Angeles,90023,
3074,B279bvhbpOzOLyA2KHYmCA,Thai Daily BBQ,4.0,164,$,"['pickup', 'delivery']",False,"Thai, Barbeque","thai, bbq",34.0403724,-118.187652,US,CA,Los Angeles,90063,"['pickup', 'delivery']"
3075,mxhNqwGxK5IdVkxWsGG1rw,The Big Burrito,4.5,22,$,['delivery'],False,"Mexican, American (Traditional)","mexican, tradamerican",34.0489928,-118.1942141,US,CA,Los Angeles,90063,['delivery']
3076,qpcH_Fub586U2kw_pQJS3w,Guisados,4.5,2489,$,"['pickup', 'delivery']",False,"Mexican, Latin American","mexican, latin",34.04812,-118.21147,US,CA,Los Angeles,90033,"['pickup', 'delivery']"
3077,ZefFhlg3YlP2mG0Z6WVc0A,El Tepeyac Cafe,4.0,2230,$$,"['pickup', 'delivery']",False,"Mexican, Cafes, Breakfast & Brunch","mexican, cafes, breakfast_brunch",34.047744,-118.19758,US,CA,Los Angeles,90033,"['pickup', 'delivery']"
3078,ByOoojlFyQ4IB7n7YQswwg,Chung Chun Rice Hot Dog,3.0,30,$,['delivery'],False,Hot Dogs,hotdog,34.03849717,-118.145701,US,CA,Monterey Park,91754,['delivery']
3079,PMvpUog_kNz7wOJWMGrJvg,Cha Cha Chili,4.0,1296,$,"['pickup', 'delivery']",False,"Asian Fusion, Korean, New Mexican Cuisine","asianfusion, korean, newmexican",34.0629229631588,-118.183407918999,US,CA,Los Angeles,90032,"['pickup', 'delivery']"
3080,WNsNInXMUtIhaWQkEM8sng,Xtiosu Kitchen,4.5,238,$$,"['pickup', 'delivery']",False,"Mediterranean, Salad, Mexican","mediterranean, salad, mexican",34.0500088,-118.1985009,US,CA,Los Angeles,90033,"['pickup', 'delivery']"
3081,KmxM4A_1rljpzPv6oZIN1w,Hugo's Wood Fired Pizza,5.0,8,,[],False,"Pizza, Food Stands","pizza, foodstands",34.0509,-118.205513,US,CA,Los Angeles,90033,
3082,KQBGm5G8IDkE8LeNY45mbA,Wurstküche,4.0,8444,$$,"['pickup', 'delivery']",False,"Hot Dogs, German, Gastropubs","hotdog, german, gastropubs",34.0456047058105,-118.236061096191,US,CA,Los Angeles,90013,"['pickup', 'delivery']"
3083,f2_W4Eh7bftQXD0oS5QjZA,So-Cal Burgers Chill & Grill,4.5,429,$$,"['pickup', 'delivery']",False,"Burgers, Sandwiches","burgers, sandwiches",34.0351799307211,-118.162064776721,US,CA,Los Angeles,90022,"['pickup', 'delivery']"
3084,w5DrGlCv-bnTyC3G19cxaw,Las Brasas Peruvian Fusion,4.0,67,$$,['delivery'],False,Peruvian,peruvian,34.032675,-118.153855,US,CA,Los Angeles,90022,['delivery']
3085,0Ix25g0581nYGIqQ5WPZ2A,LA Skewers,4.0,257,$$,['delivery'],False,"Greek, Mediterranean, Sandwiches","greek, mediterranean, sandwiches",34.05663,-118.20831,US,CA,Los Angeles,90033,['delivery']
3086,XmATyb8amuDyrM6jM8CTEg,El Serrano Mexican Grill,4.5,54,$,"['pickup', 'delivery']",False,Mexican,mexican,34.0405141095398,-118.184046819806,US,CA,Los Angeles,90063,"['pickup', 'delivery']"
3087,QjP7NoFpb7dRb9cDaZ2Sww,King Torta,4.0,718,$,['delivery'],False,"Mexican, Sandwiches, Salad","mexican, sandwiches, salad",34.0627391226613,-118.186321733592,US,CA,Los Angeles,90032,['delivery']
3088,1z1R4HpYDERzGMzz09xeSQ,Fish Only Restaurant,4.0,83,$,[],False,Seafood,seafood,34.0578481,-118.2105728,US,CA,Los Angeles,90033,
3089,mBD3hhlyqc2A301Y1CVwUg,un solo sol,4.5,618,$$,"['pickup', 'delivery', 'restaurant_reservation']",False,"Latin American, Tacos, Asian Fusion","latin, tacos, asianfusion",34.047022,-118.21915,US,CA,Los Angeles,90033,"['pickup', 'delivery', 'restaurant_reservation']"
3090,L2BYlJq64sg04LGqAQEH2w,Tiki Shack,4.5,7,,['delivery'],False,"Shaved Ice, Hot Dogs","shavedice, hotdog",34.03353,-118.18647,US,CA,Los Angeles,90063,['delivery']
3091,Gg5nRQ9VaKp3wTQm2YYMug,George's Burger Stand,4.5,130,$,"['pickup', 'delivery']",False,"Burgers, Hot Dogs, Sandwiches","burgers, hotdog, sandwiches",34.04731,-118.20826,US,CA,Los Angeles,90033,"['pickup', 'delivery']"
3092,QEgV24vnrL7n_P41dDTB7Q,Zenaida's Cafe,4.5,7,,[],False,"Cafes, Juice Bars & Smoothies, Sandwiches","cafes, juicebars, sandwiches",34.04928,-118.18876,US,CA,Los Angeles,90063,
3093,KWYlYbgMk0_AkJ3NDhkYXg,Al & Bea's Mexican Food,4.0,752,$,['delivery'],False,Mexican,mexican,34.04534,-118.21398,US,CA,Los Angeles,90033,['delivery']
3094,KJFENOFZEf7I-25-v7b26g,Plant Based Cartel,4.0,6,,[],False,"Vegan, Juice Bars & Smoothies, Delis","vegan, juicebars, delis",34.0331,-118.16669,US,CA,Los Angeles,90022,
3095,WWZSzdIL_a2TnLBc5hZ0_A,Otomisan Restaurant,4.5,336,$$,['delivery'],False,"Japanese, Sushi Bars","japanese, sushi",34.0430395995412,-118.208352642408,US,CA,Los Angeles,90033,['delivery']
3096,30Fftidyud65nCfRgL7hDA,East Los Musubi,5.0,7,,[],False,"Hawaiian, Pop-Up Restaurants, Street Vendors","hawaiian, popuprestaurants, streetvendors",34.0334701538086,-118.159088134766,US,CA,East Los Angeles,96001,
3097,vwhCvStStG09S3Ga23jMdQ,Meme's BBQ Smoke House,4.5,210,$$,['delivery'],False,"Tex-Mex, Barbeque","tex-mex, bbq",34.01958,-118.1547,US,CA,Los Angeles,90022,['delivery']
3098,UTwMmSERT0kordrqAtiJvw,Teresita's,4.0,255,$$,['delivery'],False,Mexican,mexican,34.0358921,-118.183752,US,CA,Los Angeles,90063,['delivery']
3099,1pa6C6pBW5MJdZjsAQRa2A,Casa Fina Restaurant & Cantina,4.0,619,$$,"['pickup', 'delivery', 'restaurant_reservation']",False,Mexican,mexican,34.0466,-118.21837,US,CA,Los Angeles,90033,"['pickup', 'delivery', 'restaurant_reservation']"
3100,QGWk082jQPTOnMJHF9IPYg,Father’s Office,4.0,61,,[],False,Gastropubs,gastropubs,34.047759,-118.234983,US,CA,Los Angeles,90012,
3101,Xn-Uv-zTUVwD7j4c8Vj2iQ,Tacos Estilo Tijuana,5.0,24,,[],False,"Tacos, Food Stands","tacos, foodstands",34.02858,-118.20072,US,CA,Los Angeles,90023,
3102,hvzgeK2nKjf2lrwlYL7bAQ,Birria Los Socios,4.0,32,,[],False,Mexican,mexican,34.0329997524252,-118.193228021264,US,CA,Los Angeles,90063,
3103,VIGffazRtuzfd9PJHt0dDw,Mariscos El Jato,4.0,420,$$,['delivery'],False,"Seafood, Mexican","seafood, mexican",34.03692,-118.20423,US,CA,Los Angeles,90033,['delivery']
3104,nNJx-aCsRTCkFX05TnatUQ,Dim Sum World,4.5,145,$,[],False,Dim Sum,dimsum,34.04,-118.14374,US,CA,Monterey Park,91754,
3105,sfyk-cjBO94SoPsN5_d3wQ,La Terraza Café,4.5,194,$$,"['pickup', 'delivery']",False,"Cafes, Breakfast & Brunch","cafes, breakfast_brunch",34.0558406,-118.1781561,US,CA,Los Angeles,90063,"['pickup', 'delivery']"
3106,Racu1-aMkpwcPDlMoKX3Lg,Tacos Baja,4.5,1267,$,['delivery'],False,Mexican,mexican,34.0200152,-118.1544083,US,CA,Los Angeles,90602,['delivery']
3107,56uyPTemfFwfHADkrJmagA,Lorena Kabob Corner,4.5,37,$$,"['pickup', 'delivery']",False,"Mediterranean, Greek","mediterranean, greek",34.0166931152344,-118.209434509277,US,CA,Los Angeles,90023,"['pickup', 'delivery']"
3108,Y-_k59vyC5MgrLTTBJc7Vg,Crepes gone Wild,4.0,33,$,['delivery'],False,"Food Trucks, Desserts, Creperies","foodtrucks, desserts, creperies",34.0170635508444,-118.141303549015,US,CA,East Los Angeles,90022,['delivery']
3109,KVkkRqsg6AW--s8uVepHwA,1st Street Burgers,3.5,89,$,['delivery'],False,Burgers,burgers,34.036153,-118.185652,US,CA,Los Angeles,90063,['delivery']
3110,fEY0zHaDMfIW3-N__joDKQ,Bestia,4.5,6221,$$$,['delivery'],False,"Italian, Cocktail Bars, Pizza","italian, cocktailbars, pizza",34.03402,-118.22919,US,CA,Los Angeles,90021,['delivery']
3111,M-7cTpM7nojFpahCm-uD8g,Betty's Tacos de Canasta,5.0,2,,[],False,"Tacos, Food Stands","tacos, foodstands",34.03337097167969,-118.16281127929688,US,CA,East Los Angeles,90063,
3112,nENrj2ouxsrOxSjawR1vOw,Mexicanos 30-30,4.5,232,$,"['pickup', 'delivery']",False,Mexican,mexican,34.056297,-118.2071791,US,CA,Los Angeles,90033,"['pickup', 'delivery']"
3113,peyjjqMr0B8K-fEFNj5Dyg,La Palapa Sinaloense,4.5,22,$,[],False,Seafood,seafood,34.0187127460382,-118.187078831175,US,CA,Los Angeles,90023,
3114,6rCY1MjoIvTiv2cD5M96Yw,The Green Olive,4.0,89,$$,"['pickup', 'delivery']",False,Mediterranean,mediterranean,34.0095276,-118.2195839,US,CA,Los Angeles,90058,"['pickup', 'delivery']"
3115,5GW88qpF1KaOt1OnniAzgA,Birrieria Villalobos,3.5,165,$,[],False,"Tacos, Food Trucks","tacos, foodtrucks",34.040696,-118.192434,US,CA,Los Angeles,90063,
3116,alBO2iwK6ilrykLvtSlNtg,Sichuan Impression,4.0,450,$$,"['restaurant_reservation', 'pickup', 'delivery']",False,Chinese,chinese,34.04828,-118.44338,US,CA,Los Angeles,90025,"['restaurant_reservation', 'pickup', 'delivery']"
3117,9oQnnXSTo8i2TliFPktxLg,Sonoritas Prime Tacos,4.0,1226,$$,"['delivery', 'pickup']",False,Mexican,mexican,34.04093,-118.44328,US,CA,Los Angeles,90025,"['delivery', 'pickup']"
3118,vqexea2w5XPf4N1AJ8YL0w,The Wellesbourne,4.0,971,$$$,"['delivery', 'pickup']",False,"Lounges, Cocktail Bars, Tapas/Small Plates","lounges, cocktailbars, tapasmallplates",34.03945,-118.4306,US,CA,Los Angeles,90064,"['delivery', 'pickup']"
3119,rYc-jsr1rSTmymTCA03HVQ,Tripp Burgers,4.5,73,,[],False,"Burgers, Pop-Up Restaurants","burgers, popuprestaurants",34.020397,-118.422313,US,CA,Los Angeles,90034,
3120,XjriQ5bVJIHbgasRDDAncA,Big Boi Filipino,3.5,452,$$,"['delivery', 'pickup']",False,Filipino,filipino,34.0401269,-118.4431476,US,CA,Los Angeles,90025,"['delivery', 'pickup']"
3121,Lke7X_Yug8ZB8M8mf5vSVw,Chinchikurin - Sawtelle,4.5,561,$$,"['pickup', 'delivery']",False,Japanese,japanese,34.03886,-118.44226,US,CA,Los Angeles,90025,"['pickup', 'delivery']"
3122,vYmxxQUuNALFzt4OtQGPqw,dan modern chinese,4.5,139,,"['pickup', 'delivery']",False,"Chinese, Noodles, Taiwanese","chinese, noodles, taiwanese",34.03956,-118.44285,US,CA,Los Angeles,90025,"['pickup', 'delivery']"
3123,K8JWSdSz_IYyjGvv0RSBiA,Citizen Public Market,4.0,7,,[],False,Food Court,food_court,34.025087,-118.394109,US,CA,Culver City,90232,
3124,q5ezisLIVt7wRXvQr4niYg,Sorry Not Sorry,4.0,102,$$,"['delivery', 'pickup']",False,"Cocktail Bars, Wine Bars, American (New)","cocktailbars, wine_bars, newamerican",34.0331,-118.4425,US,CA,Los Angeles,90064,"['delivery', 'pickup']"
3125,dsYE8b2S61IjGDA5033qaQ,Fckn Good Burgers,4.5,25,,"['delivery', 'pickup']",False,Burgers,burgers,34.044681,-118.454399,US,CA,West Los Angeles,90025,"['delivery', 'pickup']"
3126,l2TpbvvizsNl-GBCRb8I1A,Taste of Tehran,4.5,952,$$,['pickup'],False,"Persian/Iranian, Middle Eastern, Halal","persian, mideastern, halal",34.04764,-118.43542,US,CA,Los Angeles,90025,['pickup']
3127,Lu2osODR3Cu9kTfaav3JiQ,Brothers Cousins Tacos,5.0,119,$,[],False,"Tacos, Food Stands","tacos, foodstands",34.0266888040758,-118.431936958053,US,CA,Los Angeles,90064,
3128,QIIkMAdhnQXqVWTDAIlSlg,Al's Hot Chicken,4.0,684,$,"['delivery', 'pickup']",False,"Chicken Shop, Chicken Wings, Southern","chickenshop, chicken_wings, southern",34.017575,-118.409583,US,CA,Los Angeles,90034,"['delivery', 'pickup']"
3129,up6xOZXA7ins1T8K7u-EdQ,Unknown Vietnamese Kitchen,4.5,101,$$,"['pickup', 'delivery']",False,Vietnamese,vietnamese,34.047081,-118.464507,US,CA,Los Angeles,90025,"['pickup', 'delivery']"
3130,qDmJaJjLtjcB4Evd-VCbNA,Simpang Asia,4.0,1622,$$,"['delivery', 'pickup']",False,"Indonesian, Malaysian, Halal","indonesian, malaysian, halal",34.029081,-118.411699,US,CA,Los Angeles,90034,"['delivery', 'pickup']"
3131,MjWMuWJNlxNXr-KmAXL8KQ,Madre Oaxacan Restaurant and Mezcaleria,4.0,852,$$,"['delivery', 'pickup']",False,Mexican,mexican,34.0287002,-118.4114403,US,CA,Los Angeles,90034,"['delivery', 'pickup']"
3132,VzHJuws0xqcqDe5D9vNRUw,Lobster & Beer,4.0,811,$$,"['delivery', 'pickup']",False,"Seafood, Beer Bar, Sports Bars","seafood, beerbar, sportsbars",34.02686,-118.408406,US,CA,Los Angeles,90034,"['delivery', 'pickup']"
3133,6U55z4ejutsNYh7jAdWdwA,Black Sheep Burgers,4.5,414,$$,"['delivery', 'pickup']",False,"Burgers, Salad, Sandwiches","burgers, salad, sandwiches",34.039413,-118.442961,US,CA,Los Angeles,90025,"['delivery', 'pickup']"
3134,lAmpZfYijXT5fcc1Zqy4Nw,Zankou Chicken,4.0,1412,$$,['delivery'],False,"Mediterranean, Armenian","mediterranean, armenian",34.04713,-118.44348,US,CA,Los Angeles,90025,['delivery']
3135,N8SxFzj8PTXHq0rLPHt9Jw,Main Chick Hot Chicken,4.5,343,$$,"['delivery', 'pickup']",False,Chicken Wings,chicken_wings,34.04586167,-118.45149833,US,CA,West Los Angeles,90025,"['delivery', 'pickup']"
3136,c6-7m0hafQmFyBgWU2XtIg,Marugame Udon,4.0,1441,$,"['delivery', 'pickup']",False,"Japanese, Noodles","japanese, noodles",34.04002,-118.44326,US,CA,Los Angeles,90025,"['delivery', 'pickup']"
3137,VQz6yZBj3l_T2XX-4mLV-Q,Emporium Thai,4.0,2357,$$,"['restaurant_reservation', 'delivery', 'pickup']",False,"Thai, Noodles, Soup","thai, noodles, soup",34.0573488345909,-118.443115899059,US,CA,Los Angeles,90024,"['restaurant_reservation', 'delivery', 'pickup']"
3138,kUx6ZHSJM863oMd3YhQLnQ,Sea Salt Poke,4.5,433,$$,"['delivery', 'pickup']",False,"Seafood, Poke, Hawaiian","seafood, poke, hawaiian",34.038546,-118.441848,US,CA,Los Angeles,90064,"['delivery', 'pickup']"
3139,1_snyhjeEuI70cozQW0fzA,Rutt's Hawaiian Cafe,4.0,1780,$$,"['delivery', 'pickup']",False,Hawaiian,hawaiian,34.0044256926496,-118.421607055397,US,CA,Los Angeles,90066,"['delivery', 'pickup']"
3140,FoEMpu0X_bGCb7yRreMxMQ,Tsujita LA Artisan Noodle,4.0,4040,$$,"['delivery', 'pickup']",False,"Ramen, Noodles","ramen, noodles",34.0395785158514,-118.442669604805,US,CA,Los Angeles,90025,"['delivery', 'pickup']"
3141,TmSiqGPjd4ootNVwEG6H9g,Empanada's Place,4.5,795,$,[],False,"Argentine, Empanadas","argentine, empanadas",34.0110704,-118.4196397,US,CA,Los Angeles,90066,
3142,dc1lcbqUJ5G282OOTIVQ6A,New York Chicken & Gyro,4.5,114,,"['delivery', 'pickup']",False,"Mediterranean, Halal","mediterranean, halal",34.04586167,-118.45149833,US,CA,Los Angeles,90025,"['delivery', 'pickup']"
3143,NYbHLVzFJJynQ7NgZEZ5VQ,Mala Town,4.0,108,$$,"['delivery', 'pickup']",False,"Hot Pot, Chinese, Comfort Food","hotpot, chinese, comfortfood",34.040912,-118.443377,US,CA,Los Angeles,90025,"['delivery', 'pickup']"
3144,xUxl7RNld82WKKPkZ9x6FA,Cali Cali Chicken,5.0,2,,[],False,"Japanese, Korean","japanese, korean",34.005056,-118.43344,US,CA,Los Angeles,90066,
3145,8zO-Lvbw5ogjs2HfoPQlDw,New York Bagel and Deli,4.5,360,$,['delivery'],False,"Bagels, Delis","bagels, delis",34.0221523,-118.4387735,US,CA,Los Angeles,90064,['delivery']
3146,rfVUBEy2i9aHsKjsJbqZwA,Haidilao Hot Pot,4.0,63,,"['delivery', 'pickup']",False,Hot Pot,hotpot,34.058799,-118.41932,US,CA,Los Angeles,90067,"['delivery', 'pickup']"
3147,AGyxcozRYuFPpRD-nBRu0Q,Pasta Sisters - Culver City,4.0,1336,$$,"['delivery', 'pickup']",False,"Italian, Wine Bars","italian, wine_bars",34.030029,-118.383983,US,CA,Culver City,90232,"['delivery', 'pickup']"
3148,CnET89syHJdBR_xtVUpO8g,Marty's Hamburger Stand,4.0,313,$,[],False,"Burgers, Hot Dogs","burgers, hotdog",34.0439758300781,-118.420486450195,US,CA,Los Angeles,90064,
3149,ssAlyvM97hroBeVPVJPgwA,Versailles Cuban Food,4.0,2334,$$,"['delivery', 'pickup']",False,"Cuban, Sandwiches, Seafood","cuban, sandwiches, seafood",34.02114,-118.4036,US,CA,Los Angeles,90034,"['delivery', 'pickup']"
3150,6GoklBhGvonSU_AJpTvexw,The Six Chow House West Los Angeles,4.0,719,$$,"['restaurant_reservation', 'delivery', 'pickup']",False,"Sports Bars, Burgers, Pizza","sportsbars, burgers, pizza",34.04197,-118.42398,US,CA,Los Angeles,90064,"['restaurant_reservation', 'delivery', 'pickup']"
3151,-C2vxDphxWzYPLgNgdKJAQ,Cafe Vida - Culver City,4.0,1402,$$,"['pickup', 'delivery', 'restaurant_reservation']",False,"Breakfast & Brunch, Juice Bars & Smoothies, American (New)","breakfast_brunch, juicebars, newamerican",34.021791,-118.396617,US,CA,Culver City,90232,"['pickup', 'delivery', 'restaurant_reservation']"
3152,0jOt0ODWCp8fJzzOM4PgqA,Little Fatty,4.0,702,$$,"['delivery', 'pickup']",False,"American (New), Taiwanese, Chinese","newamerican, taiwanese, chinese",34.0044481,-118.4311095,US,CA,Los Angeles,90066,"['delivery', 'pickup']"
3153,udINVeecZdXtmCgbBIZi7A,Tatsu Ramen,4.0,3320,$$,['delivery'],False,Ramen,ramen,34.038943,-118.442405,US,CA,Los Angeles,90025,['delivery']
3154,yZZOlnfE3w7G41WqRgeNiw,The Boiling Crab,3.5,850,$$,"['pickup', 'delivery']",False,"Cajun/Creole, Seafood","cajun, seafood",34.0609899,-118.44468,US,CA,Los Angeles,90024,"['pickup', 'delivery']"
3155,tR1R3-fdMojGBil7haArAA,Javan Restaurant,4.5,1077,$$,"['delivery', 'pickup']",False,"Persian/Iranian, Seafood","persian, seafood",34.045282,-118.451941,US,CA,Los Angeles,90025,"['delivery', 'pickup']"
3156,ZKltkN5lOxH1tLeVAO2b6A,Destroyer,4.5,439,$$,['delivery'],False,American (New),newamerican,34.02452,-118.38107,US,CA,Culver City,90232,['delivery']
3157,_OPkAM3mfW1ZTvyIaZLYxg,Piccalilli,4.5,84,,"['delivery', 'pickup']",False,"American (New), Cocktail Bars, Wine Bars","newamerican, cocktailbars, wine_bars",34.024716,-118.394184,US,CA,Culver City,90232,"['delivery', 'pickup']"
3158,xvkQxQ8WoNoHwHw5rqxLuA,The Carving Board,4.5,384,$$,"['delivery', 'pickup']",False,Sandwiches,sandwiches,34.028883,-118.44268,US,CA,Los Angeles,90064,"['delivery', 'pickup']"
3159,g-B5qeJ0V9mTKrM9Ekr7BA,Gushi,4.0,1122,$$,['delivery'],False,Korean,korean,34.062301687413,-118.44798487715,US,CA,Los Angeles,90024,['delivery']
3160,LXhSp1RYSHIEZ4c01ewmPA,Loqui,4.5,675,$$,['delivery'],False,Mexican,mexican,34.0274352,-118.387498,US,CA,Culver City,90232,['delivery']
3161,0O1PywQt1i2APvECFSSoBw,Hinoki & The Bird,3.5,1424,$$$,"['restaurant_reservation', 'delivery']",False,American (New),newamerican,34.0565145084118,-118.41521503953,US,CA,Los Angeles,90067,"['restaurant_reservation', 'delivery']"
3162,FFqRasm6woQX0RfIxnPq7w,Mochi Dochi,4.5,37,,"['delivery', 'pickup']",False,"Hot Dogs, Donuts, Asian Fusion","hotdog, donuts, asianfusion",34.039201,-118.441936,US,CA,Los Angeles,90025,"['delivery', 'pickup']"
3163,PpdLX3fXtbeZpHxXciccAA,Holy Cow BBQ - Culver City,4.0,897,$$,"['delivery', 'pickup']",False,Barbeque,bbq,34.0065,-118.41195,US,CA,Culver City,90230,"['delivery', 'pickup']"
3164,HXWdcnzYG1zmf0vDplmEEQ,The Crack Shack,4.0,416,$$,['delivery'],False,"Chicken Shop, Sandwiches","chickenshop, sandwiches",34.05825337,-118.41742522,US,CA,Los Angeles,90067,['delivery']
3165,RQoD2ucHJJQpCevVNPlLxQ,The Rooftop by JG,4.0,384,$$$$,[],False,"American (New), Lounges, Tapas/Small Plates","newamerican, lounges, tapasmallplates",34.06693,-118.4105,US,CA,Beverly Hills,90210,
3166,Hd6wCJbQz81UdD_EyOumPA,Raffi's Place,4.5,4736,$$,['delivery'],False,"Middle Eastern, Persian/Iranian, Armenian","mideastern, persian, armenian",34.14659,-118.25335,US,CA,Glendale,91205,['delivery']
3167,P_2Z_Wwk2Xtepobtxxsa6A,Din Tai Fung,4.0,3912,$$,"['restaurant_reservation', 'delivery', 'pickup']",False,"Shanghainese, Dim Sum, Taiwanese","shanghainese, dimsum, taiwanese",34.1434651,-118.2560737,US,CA,Glendale,91210,"['restaurant_reservation', 'delivery', 'pickup']"
3168,Auv41ZI3Rco6By1pUtEqlQ,Big Ants BBQ,4.5,159,$$,"['pickup', 'delivery']",False,Barbeque,bbq,34.1039347869618,-118.237738609314,US,CA,Los Angeles,90065,"['pickup', 'delivery']"
3169,R3dhPDcl3bYhRXwCWvIK2w,MORIHIRO,5.0,5,,[],False,Japanese,japanese,34.116905,-118.262432,US,CA,Los Angeles,90039,
3170,HHfnN_nVJp-p1rnJXoyXpg,Cluck & Blaze,4.5,90,,"['pickup', 'delivery']",False,Chicken Shop,chickenshop,34.128727,-118.25887,US,CA,Glendale,91204,"['pickup', 'delivery']"
3171,mrEgKltVkacoD6ZNWzQjyg,Bang Bang Noodles,4.0,100,$$,[],False,"Street Vendors, Noodles","streetvendors, noodles",34.120994,-118.2057397,US,CA,Los Angeles,90042,
3172,esdnaTuF0U9JGU447A0yvQ,Goldburger,4.5,122,$$,[],False,"Burgers, Desserts","burgers, desserts",34.1194678,-118.1958786,US,CA,Los Angeles,90042,
3173,fO4Jfkg_tVfUCEfzNbsbMg,The Bun Bunn,4.5,40,$$,[],False,Chicken Shop,chickenshop,34.13958017261438,-118.20845276578662,US,CA,Los Angeles,90041,
3174,UMovQPZYm96_5KC0vpe5jA,Highland Hickory,5.0,12,,[],False,Barbeque,bbq,34.11242,-118.20749,US,CA,Los Angeles,90042,
3175,CrhxZYjMxlPMgd61ARxVMA,Holdaak,5.0,98,,"['pickup', 'delivery']",False,"Chicken Shop, Sandwiches, Korean","chickenshop, sandwiches, korean",34.120887,-118.205113,US,CA,Los Angeles,90042,"['pickup', 'delivery']"
3176,irqGVmV0FBkRQl5VlhTC5Q,Mason's Dumpling Shop,4.5,501,$$,"['pickup', 'delivery']",False,Dim Sum,dimsum,34.1105271147377,-118.19188517012,US,CA,Los Angeles,90042,"['pickup', 'delivery']"
3177,GT9hiv72iGarl6vx9WM7DQ,Lady Byrd Cafe,4.0,342,,[],False,"American (New), Cafes","newamerican, cafes",34.08957,-118.24977,US,CA,Los Angeles,90026,
3178,L3waXK2Oo2vX-YGcpuk_iQ,Parsnip,5.0,346,$$,"['pickup', 'delivery']",False,"Cafes, Mediterranean","cafes, mediterranean",34.112188,-118.235608,US,CA,Los Angeles,90095,"['pickup', 'delivery']"
